image_name,species,mean_wing_intensity,mean_wingtip_intensity,std_wingtip_intensity,percentage_darker,mean_darker_wingtip_intensity,std_darker_wingtip_intensity,wing_pixel_count,wingtip_pixel_count,darker_wingtip_pixels,diff_gt_25,pct_diff_gt_25,diff_gt_50,pct_diff_gt_50,diff_gt_75,pct_diff_gt_75,diff_gt_100,pct_diff_gt_100,dark_lt_30,pct_dark_lt_30,dark_lt_50,pct_dark_lt_50,dark_lt_75,pct_dark_lt_75,dark_lt_100,pct_dark_lt_100,intensity_0_25,pct_0_25,intensity_25_50,pct_25_50,intensity_50_75,pct_50_75,intensity_75_100,pct_75_100,intensity_100_125,pct_100_125,intensity_125_150,pct_125_150,intensity_150_175,pct_150_175,intensity_175_200,pct_175_200,intensity_200_225,pct_200_225,intensity_225_255,pct_225_255
130.png,Slaty_Backed_Gull,179.64552383412996,114.21130642037836,30.25835695350953,96.08719400168827,110.84101596816701,25.599287439724478,961147,40278,38702,36851,91.49163314961021,33010,81.95540990118675,9577,23.777248125527585,4577,11.363523511594419,135,0.33517056457619543,1166,2.894880579969214,4000,9.930979691146531,8014,19.896717811212074,58,0.1439992055216247,1108,2.7508813744475895,2834,7.036099111177317,4014,9.965738120065543,24223,60.139530264660614,3999,9.928496946223744,2242,5.5663141168876304,1246,3.093500173792145,482,1.1966830527831571,72,0.17875763444063758
131.png,Slaty_Backed_Gull,197.74280029322443,109.63235112809764,32.06501597350558,98.78765462540584,108.33734087694484,30.022268618154914,622940,24333,24038,23639,97.1479061357005,22166,91.09439855340484,17302,71.10508363128261,7109,29.215468705050757,18,0.07397361607693256,1007,4.138412854970616,3835,15.760489869724243,7504,30.838778613405665,10,0.04109645337607364,997,4.097316401594543,2828,11.622077014753627,3669,15.07828874368142,11871,48.785599802737025,2910,11.959067932437431,1404,5.769942054000739,373,1.532897710927547,199,0.8178194221838655,72,0.29589446430773025
3O4A0530 2.png,Slaty_Backed_Gull,142.42814087474414,132.32310648320316,35.4232537680896,48.004214701871824,103.98902517753389,30.573042356519203,416739,16134,7745,4278,26.51543324656006,2883,17.869096318333952,1604,9.941737944713028,51,0.31610264038676084,9,0.05578281889178133,139,0.8615346473286227,1980,12.272220156191892,3213,19.914466344365938,4,0.02479236395190282,135,0.8367422833767201,1841,11.41068550886327,1233,7.642246188174043,1635,10.133878765340274,5227,32.397421594149,5389,33.401512334201065,634,3.929589686376596,33,0.2045370026031982,3,0.01859427296392711
3O4A1102 2.png,Slaty_Backed_Gull,156.67064891300694,133.70056363097004,42.459881247513884,63.945416790269945,110.00334013731675,33.52112175905572,505661,16855,10778,7717,45.784633639869476,3809,22.59863541975675,2567,15.22990210619994,1100,6.526253337288638,116,0.6882230792049837,589,3.494512014239098,2154,12.779590625927026,3352,19.887273805992287,80,0.47463660634826466,509,3.0198754078908334,1565,9.285078611687926,1198,7.107683180065262,2958,17.549688519727084,3500,20.765351527736577,4513,26.77543755562148,1942,11.521803619104123,587,3.4826460990803914,3,0.017798872738059923
3O4A1145 2.png,Slaty_Backed_Gull,135.3931377673581,123.18721057506104,43.33611616373191,54.748673907552416,93.3840830449827,33.95978183684373,709769,23754,13005,7299,30.727456428391008,4950,20.838595604950747,3200,13.47141534057422,409,1.7218152732171426,64,0.2694283068114844,2309,9.720468131683086,4278,18.00959838343016,6090,25.63778732003031,27,0.11366506693609499,2282,9.60680306474699,1969,8.289130251747075,1812,7.628188936600151,3700,15.57632398753894,7831,32.96707922876147,3160,13.303022648817041,2786,11.72855098088743,168,0.7072493053801465,19,0.07998652858465943
3O4A1687.png,Slaty_Backed_Gull,163.14835909376413,108.59769234831283,33.74807070709613,96.17679674710884,105.94193707791138,31.558852751321997,1315066,37874,36426,32396,85.53625178222526,17154,45.29228494481703,9039,23.865976659449757,4589,12.116491524528701,790,2.0858636531657604,2758,7.282040449912869,6225,16.436077520198552,12074,31.879389554839733,495,1.3069652004013308,2263,5.975075249511538,3467,9.154037070285684,5849,15.44331203464118,14422,38.07889317209695,7758,20.4837091408354,2989,7.891957543433489,577,1.5234725669324602,54,0.14257802186196333,0,0.0
3O4A1695.png,Slaty_Backed_Gull,157.2093793986527,156.3693473631467,37.30645822160932,35.75723412251033,113.72219302855142,26.81891225750309,424846,15966,5709,4391,27.502192158336463,2299,14.399348615808593,687,4.302893649004134,129,0.807966929725667,38,0.23800576224477016,106,0.6639108104722535,401,2.5115871226356004,1713,10.729049229612928,23,0.1440561192534135,83,0.5198546912188401,295,1.847676312163347,1312,8.217462106977328,1767,11.067267944381811,1643,10.29061756231993,4973,31.147438306401103,4932,30.89064261555806,873,5.467869222096956,65,0.4071151196292121
3O4A1704.png,Slaty_Backed_Gull,137.2061234550916,149.52568069306932,44.7926305892606,38.09560643564357,99.01928934010152,29.84516104955111,348888,12928,4925,2888,22.33910891089109,1340,10.36509900990099,589,4.556002475247524,341,2.6376856435643563,268,2.073019801980198,436,3.3725247524752477,880,6.806930693069307,1915,14.812809405940595,222,1.7172029702970297,214,1.655321782178218,444,3.4344059405940595,1035,8.005878712871286,2167,16.762066831683168,1140,8.818069306930692,1416,10.952970297029703,5941,45.95451732673268,349,2.6995668316831685,0,0.0
3O4A2703 2.png,Slaty_Backed_Gull,154.36834436388534,137.980740954303,33.43060825435197,64.70808706933833,118.66293887007663,23.97891340015394,911408,34685,22444,18842,54.32319446446591,2810,8.101484791696699,1572,4.532218538273028,1104,3.182932103214646,305,0.87934265532651,979,2.822545769064437,1461,4.212195473547643,2431,7.008793426553265,135,0.38921724088222576,844,2.4333285281822112,482,1.3896497044832061,970,2.7965979530056218,10944,31.5525443275191,7594,21.8941905722935,8509,24.53221853827303,4675,13.478448897217818,495,1.4271298832348278,37,0.10667435490846187
3O4A2723 2.png,Slaty_Backed_Gull,122.2737223196436,132.75890971039183,39.608899781637206,39.96592844974447,92.05029838022165,24.308089868885205,521218,14675,5865,2976,20.279386712095402,1135,7.7342419080068145,330,2.2487223168654173,111,0.7563884156729132,163,1.110732538330494,343,2.3373083475298126,1253,8.538330494037478,3183,21.689948892674614,129,0.8790459965928451,214,1.4582623509369677,910,6.2010221465076665,1930,13.151618398637138,3092,21.06984667802385,2149,14.643952299829643,4432,30.20102214650767,1539,10.487223168654173,228,1.55366269165247,52,0.3543441226575809
3O4A2740.png,Slaty_Backed_Gull,156.0788057380014,126.79681164250403,25.608412641806016,85.94678664667,120.04921476119692,20.49975373628173,920669,36006,30946,23333,64.80308837415987,4837,13.433872132422376,2205,6.123979336777204,348,0.9665055824029328,49,0.13608842970616009,195,0.5415764039326779,1532,4.254846414486475,3944,10.953729933899906,26,0.07221018719102372,169,0.4693662167416542,1337,3.7132700105537966,2412,6.698883519413432,18028,50.06943287229906,7294,20.257734821974115,5754,15.980669888351942,870,2.4162639560073322,116,0.3221685274676443,0,0.0
3O4A3053.png,Slaty_Backed_Gull,187.6829049681685,123.11726094454025,33.29944146041854,97.37442287367192,120.88883176235362,30.71927017251538,553383,17977,17505,16325,90.81048005785169,11863,65.9898759526061,5965,33.18128720031151,2565,14.26823162930411,44,0.24475718974244867,370,2.058185459197864,1536,8.544250987372754,3727,20.73204650386605,0,0.0,370,2.058185459197864,1166,6.4860655281748905,2191,12.187795516493297,5988,33.30922845858597,4595,25.560438337876175,2828,15.731212104355565,584,3.2485954274906823,192,1.0680313734215943,63,0.3504477944039606
3O4A3191.png,Slaty_Backed_Gull,155.2124905346678,103.48167268972638,32.5279476235214,94.38682123245881,99.02451394759088,27.230991013803482,485984,21307,20111,18489,86.77429952597738,9778,45.89102172994791,5338,25.052799549443844,1574,7.3872436288543675,167,0.7837799784108509,997,4.679213404045619,4211,19.763458018491576,8509,39.935232552682216,136,0.6382878866100342,861,4.040925517435585,3214,15.084244614445957,4298,20.171774534190643,9648,45.28089360304126,1654,7.762707091566153,956,4.486788379405829,345,1.6191861829445722,140,0.6570610597456235,55,0.2581311306143521
3O4A3226.png,Slaty_Backed_Gull,137.79954611492926,120.63388819397672,44.888645212627225,62.56133936303281,92.93848046754844,30.791939767207722,388204,10393,6502,4374,42.086019436158956,2488,23.939189839314924,1222,11.757913980563842,303,2.9154238429712307,211,2.0302126431251803,664,6.388915616280189,1738,16.722794188396037,3323,31.97344366400462,185,1.7800442605599924,479,4.608871355720196,1074,10.333878572115847,1585,15.250649475608583,2139,20.581160396420668,1815,17.463677475223708,1854,17.838930049071493,1008,9.698835754834985,242,2.328490330029828,12,0.1154623304147022
3O4A4169 2.png,Slaty_Backed_Gull,118.40789451795465,128.8589298123697,33.380153896266876,35.93930970581422,90.83370931356751,20.2948472050497,300563,8634,3103,1558,18.044938614778783,366,4.2390548992355805,98,1.1350474866805653,31,0.35904563354181146,40,0.46328468844104703,122,1.4130182997451934,523,6.05744730136669,1899,21.994440583738708,37,0.4285383368079685,85,0.984479962937225,401,4.644429001621496,1376,15.936993282372017,1678,19.43479268010192,1965,22.758860319666436,2877,33.32175121612231,214,2.478573083159602,1,0.011582117211026175,0,0.0
3O4A4211 2.png,Slaty_Backed_Gull,129.97622632060074,111.6196643819428,26.502608710773107,85.97494682108248,105.84291840774137,23.128122763482754,994377,42310,36376,9923,23.453084377215788,3811,9.00732687307965,2337,5.523516899078232,992,2.3445993854880642,992,2.3445993854880642,2071,4.8948239186953435,3371,7.967383597258332,7820,18.482628220278894,651,1.5386433467265421,1420,3.356180571968802,1300,3.0725596785629876,4449,10.515244623020562,27699,65.46679272039707,4787,11.314110139446939,1631,3.8548806428740248,231,0.5459702198061924,123,0.2907114157409596,19,0.04490664145592058
3O4A4500.png,Slaty_Backed_Gull,161.8211564902787,131.94514446856607,46.526383733045506,72.47375842080527,110.18655425853869,33.3029748848095,2264818,44681,32382,24341,54.4772945994942,14023,31.384704908126498,7670,17.166133255746292,3587,8.02802085897809,401,0.8974731988988608,1878,4.203128846713368,5634,12.609386540140106,10456,23.40144580470446,252,0.5639981200062667,1626,3.6391307267071014,3756,8.406257693426737,4822,10.792059264564356,10501,23.50215975470558,7786,17.4257514379714,7396,16.552897204628366,4809,10.762964123452921,2825,6.322597972292473,908,2.032183702244802
3O4A4970.png,Slaty_Backed_Gull,116.94854537137071,120.69351753453772,33.424154159092126,37.279489904357064,84.0875142531357,19.598173572811515,205482,9410,3508,2136,22.69925611052072,763,8.108395324123272,27,0.2869287991498406,0,0.0,0,0.0,110,1.1689691817215728,1187,12.614240170031882,2535,26.9394261424017,0,0.0,110,1.1689691817215728,1077,11.445270988310307,1348,14.32518597236982,1694,18.00212539851222,3214,34.155154091392134,1761,18.71413390010627,153,1.625929861849097,53,0.563230605738576,0,0.0
3O4A5274 2.png,Slaty_Backed_Gull,144.6447242615027,111.15674847465047,36.439848623871676,85.9421598402145,101.15781095794468,27.103994017659478,659955,36549,31411,22442,61.40250075241457,9792,26.791430682098007,4644,12.706229992612657,1518,4.153328408437988,433,1.184710936003721,2028,5.5487154231305915,5459,14.936113163150837,11379,31.13354674546499,298,0.8153437850556786,1730,4.733371638074913,3431,9.387397740020246,5920,16.19743358231415,16023,43.83977673807765,4707,12.878601329721743,2671,7.307997482831268,1117,3.0561711674738024,274,0.7496785137760267,378,1.0342280226545186
3O4A6909.png,Slaty_Backed_Gull,178.7772436532358,117.94621201312599,36.135295143851394,95.06824558900462,113.94202101050526,32.2710225987238,454326,21027,19990,17837,84.82902934322539,13929,66.24340134113282,5804,27.602606173015648,2649,12.598088172349836,169,0.8037285394968374,1192,5.6689018880486985,2401,11.418652209064536,4908,23.341418176630047,120,0.5706948209445,1072,5.098207067104199,1209,5.749750321015837,2507,11.922765967565512,8030,38.18899510153612,4397,20.911209397441386,2424,11.528035383078898,844,4.013886907309649,421,2.002187663480287,3,0.014267370523612499
3O4A7189.png,Slaty_Backed_Gull,105.97594038809126,98.38658740479286,41.605437358431374,43.1915288872376,58.4894623655914,28.47617875245507,351876,16149,6975,4985,30.868784444857265,3428,21.227320577125518,1464,9.065576815901913,46,0.2848473589695956,1411,8.737383119697814,2753,17.047495200941235,4578,28.348504551365412,6447,39.92197659297789,1122,6.947798625301877,1631,10.099696575639358,1825,11.301009350424176,1869,11.573472041612485,3976,24.620719549198093,4784,29.62412533283795,679,4.204594711746858,141,0.8731190785807171,103,0.6378103907362686,19,0.11765434392222429
3O4A7475.png,Slaty_Backed_Gull,118.46860690364224,99.48387444332711,34.498526312829206,66.1111909208447,83.2490221642764,30.09712699885723,1116599,27844,18408,9338,33.536848154000864,6533,23.462864530958196,2326,8.353684815400086,201,0.7218790403677632,1094,3.929033184887229,3038,10.910788679787387,7187,25.81166499066226,10363,37.21807211607528,587,2.108174112914811,2451,8.802614566872576,4149,14.900876310874875,3176,11.406407125413015,12756,45.81238327826462,3655,13.126705933055597,873,3.1353253842838673,146,0.5243499497198678,51,0.18316333860077574,0,0.0
3O4A7515 2.png,Slaty_Backed_Gull,164.19610886597067,120.88017866390472,37.407293667725135,87.60357327809425,112.30577107810537,31.026742325363863,568883,15448,13533,10886,70.46866908337648,6388,41.35163127912998,2861,18.52019678922838,1312,8.493008803728639,75,0.4854997410668048,566,3.663904712584153,1907,12.344640082858623,3794,24.559813568099433,34,0.2200932159502848,532,3.443811496633868,1341,8.68073537027447,1887,12.215173485240808,4894,31.680476437079236,3278,21.219575349559815,2513,16.267477990678405,657,4.25297773174521,259,1.6765924391506992,53,0.3430864836872087
3O4A8271.png,Slaty_Backed_Gull,161.0504898860126,105.41681141439206,39.10746030960923,92.19602977667493,98.87397389315032,32.894352356845495,381007,16120,14862,13057,80.99875930521092,8574,53.18858560794044,4736,29.379652605459057,2281,14.15012406947891,397,2.462779156327543,1457,9.038461538461538,3452,21.41439205955335,6637,41.17245657568238,126,0.7816377171215881,1331,8.256823821339951,1995,12.375930521091812,3185,19.758064516129032,5449,33.80272952853598,1938,12.022332506203474,1359,8.430521091811414,520,3.225806451612903,164,1.0173697270471465,53,0.32878411910669975
3O4A8300.png,Slaty_Backed_Gull,159.0239961887318,119.87132161588661,35.30156429272123,90.56331825279257,113.23076923076923,29.493762460505426,648603,24977,22620,19345,77.45125515474236,7189,28.782479881490975,3882,15.542298915001801,1802,7.214637466469151,307,1.2291308003363093,1151,4.608239580413981,2952,11.818873363494415,5621,22.50470432798174,159,0.6365856588061016,992,3.9716539216078797,1801,7.210633783080434,2669,10.685830964487328,5717,22.889057933298634,10232,40.965688433358686,2091,8.371701965808544,723,2.8946630900428394,513,2.053889578412139,80,0.3202946710974096
3O4A8505.png,Slaty_Backed_Gull,123.25281618887016,125.99025177081141,36.52796574840351,40.549828178694156,89.96506399169837,23.999578223717762,370625,14259,5782,3399,23.83757626762045,1522,10.673960305771793,349,2.4475769689319025,38,0.2664983519180868,118,0.8275475138509012,357,2.503681885125184,1585,11.115786520793884,3506,24.587979521705588,44,0.3085770390630479,313,2.195104846062136,1228,8.6121046356687,1921,13.472193000911705,2441,17.119012553475,4293,30.10730065221965,3026,21.2216845501087,893,6.26271127007504,96,0.6732589943193772,4,0.02805245809664072
3O4A8923.png,Slaty_Backed_Gull,173.70743981652083,149.29346440924814,40.647149672646435,64.21081376297106,127.23376144708116,34.077841785437,2727285,54930,35271,27824,50.65355907518661,10887,19.8197706171491,5251,9.559439286364464,3986,7.256508283269617,150,0.2730748225013654,2110,3.841252503185873,4010,7.300200254869835,5366,9.768796650282177,105,0.19115237575095578,2005,3.6501001274349174,1900,3.4589477516839615,1356,2.468596395412343,5521,10.050973966866922,17172,31.261605679956304,7862,14.312761696704898,15895,28.93682869106135,3109,5.659930821044966,5,0.009102494083378845
480 (14).png,Slaty_Backed_Gull,166.15780608485105,132.22690265486725,45.31374815464267,76.7079646017699,114.00922934933087,33.83684499331356,9499,2825,2167,1649,58.3716814159292,980,34.690265486725664,542,19.1858407079646,231,8.176991150442477,34,1.2035398230088497,79,2.7964601769911503,317,11.221238938053098,634,22.442477876106196,26,0.9203539823008848,53,1.8761061946902655,238,8.424778761061946,317,11.221238938053098,649,22.97345132743363,531,18.79646017699115,482,17.061946902654867,327,11.575221238938054,154,5.451327433628319,48,1.6991150442477878
480 (21).png,Slaty_Backed_Gull,161.46350106307582,116.88242625675115,43.62825800801282,88.45035313668467,108.16721465476749,38.19518284141106,5644,2407,2129,1578,65.55878687162443,928,38.55421686746988,527,21.894474449522228,296,12.297465724968841,105,4.362276692978812,209,8.68300789364354,383,15.911923556294141,699,29.04029912754466,88,3.6560033236393856,121,5.027004570004155,174,7.228915662650602,316,13.128375571250519,565,23.473203157457416,656,27.253842958039055,316,13.128375571250519,121,5.027004570004155,46,1.9110926464478606,4,0.1661819692563357
480 (33).png,Slaty_Backed_Gull,165.42276557079134,115.63148398737032,42.721670692786546,90.21199819576003,108.2365,37.9440583985161,6053,2217,2000,1552,70.00451059990979,974,43.93324312133514,551,24.853405502931892,294,13.261163734776726,87,3.924221921515562,182,8.209291835814163,367,16.553901668921966,704,31.75462336490753,76,3.4280559314388817,106,4.781235904375282,185,8.344609833107803,337,15.200721695985568,509,22.95895354082093,553,24.943617501127648,308,13.892647722147045,108,4.871447902571042,33,1.4884979702300407,2,0.09021199819576003
480 (34).png,Slaty_Backed_Gull,164.22938144329896,113.52947658402204,25.417940920984822,97.35537190082646,111.88172043010752,23.6583669047751,3104,1815,1767,1655,91.18457300275482,822,45.289256198347104,292,16.088154269972453,77,4.242424242424243,7,0.3856749311294766,27,1.487603305785124,148,8.15426997245179,435,23.96694214876033,6,0.3305785123966942,21,1.1570247933884297,121,6.666666666666667,287,15.81267217630854,769,42.36914600550964,520,28.650137741046834,73,4.022038567493113,18,0.9917355371900827,0,0.0,0,0.0
480 (40).png,Slaty_Backed_Gull,117.11385565418756,143.4559902200489,49.31206346809639,36.79706601466993,85.83056478405315,17.443154832529114,5182,1636,602,378,23.10513447432763,92,5.623471882640587,3,0.18337408312958436,0,0.0,0,0.0,5,0.3056234718826406,185,11.3080684596577,442,27.017114914425427,0,0.0,5,0.3056234718826406,180,11.00244498777506,257,15.709046454767725,228,13.93643031784841,85,5.19559902200489,242,14.792176039119804,428,26.161369193154034,211,12.897310513447433,0,0.0
4D2A0481.png,Slaty_Backed_Gull,159.61796025365695,107.00313139455571,26.597133991188006,97.33676443231846,105.30431597388119,24.833712018019003,829309,32254,31395,29024,89.98573820301358,14494,44.9370620698208,6419,19.901407577354746,1850,5.735722701060333,70,0.21702734544552615,776,2.4059031437961185,4431,13.737830966701805,10500,32.554101816828926,17,0.052706641036770634,759,2.353196502759348,3655,11.331927822905687,6069,18.816270850127115,15836,49.097786321076455,4353,13.496000496062505,1401,4.343647299559745,157,0.4867613319278229,7,0.021702734544552613,0,0.0
4D2A0606.png,Slaty_Backed_Gull,197.8558912565245,121.70620063854814,23.130071811659132,99.97311376239287,121.68497663629945,23.09690460330785,1201433,29755,29747,28908,97.15341959334566,26311,88.42547471013275,14332,48.16669467316417,3503,11.772811292219796,5,0.016803898504453033,197,0.6620736010754494,1205,4.049739539573181,3774,12.68358259116115,0,0.0,197,0.6620736010754494,1008,3.3876659384977317,2569,8.633843051587968,15620,52.495378927911275,7220,24.26482944043018,2474,8.31456898000336,663,2.2281969416904723,4,0.013443118803562427,0,0.0
4D2A0742.png,Slaty_Backed_Gull,166.90397924685564,134.21077228648207,30.41784171907939,85.47727538263817,125.6252733734281,22.92611861097325,320337,17118,14632,10739,62.73513260894964,4564,26.66199322350742,1212,7.080266386260077,190,1.1099427503212993,14,0.08178525528683257,60,0.3505082369435682,350,2.0446313821708144,1736,10.141371655567239,3,0.01752541184717841,57,0.33298282509638977,290,1.694123145227246,1386,8.096740273396424,5337,31.17770767613039,5169,30.196284612688395,3351,19.57588503329828,998,5.830120341161351,489,2.8566421310900805,38,0.22198855006425985
4D2A1343.png,Slaty_Backed_Gull,137.41234016150628,117.46502936465563,33.37648091466574,68.3306638191849,102.32152624039588,29.364158916041248,214357,11238,7679,3951,35.15750133475707,2187,19.460758142018154,1039,9.245417334045204,161,1.4326392596547428,83,0.7385655810642463,498,4.431393486385478,1544,13.739099483893932,2998,26.677344723260365,58,0.5161060686954975,440,3.9152874176899806,1046,9.307705997508453,1454,12.938245239366436,2251,20.03025449368215,4396,39.117280654920805,1507,13.409859405588184,68,0.6050898736429969,18,0.16017084890549918,0,0.0
4D2A1398.png,Slaty_Backed_Gull,153.92117235610496,116.38193957878251,25.147366483331858,94.15158883897293,113.409866923481,22.694957249870082,528406,24263,22844,17286,71.24428141614804,5316,21.909903969006304,2092,8.622181923092775,510,2.10196595639451,47,0.1937105881383176,323,1.331245105716523,1725,7.109590734863784,4482,18.472571405019988,38,0.15661707126076743,285,1.1746280344557558,1402,5.778345629147261,2757,11.362980670156205,11981,49.37971396776986,5798,23.89646787289288,1808,7.451675390512302,190,0.7830853563038371,4,0.016486007501133413,0,0.0
4D2A1460 2.png,Slaty_Backed_Gull,148.29594862924785,104.02667623271589,41.627749875612416,89.75997912861988,95.38751634936783,33.757308923808154,273463,15332,13762,11008,71.7975476128359,5670,36.98147665014349,3373,21.9997391077485,1702,11.10096530133055,964,6.287503261153144,1742,11.361857552830681,3455,22.534568223323767,5793,37.783720323506394,729,4.754761283589878,1013,6.607096269240803,1713,11.172710670493087,2338,15.249152100182625,5728,37.35977041481868,2283,14.890425254369946,720,4.696060527002348,532,3.4698669449517348,186,1.2131489694756066,90,0.5870075658752935
4D2A1560.png,Slaty_Backed_Gull,148.2258294164065,115.74236252545825,34.29470119482471,89.92296112636147,109.55125553914328,29.622737137853132,932704,22586,20310,10622,47.02913309129549,6045,26.76436730718144,3376,14.947312494465598,954,4.223855485699106,97,0.4294695829274772,1030,4.560347117683521,3499,15.491897635703534,6045,26.76436730718144,49,0.2169485522004782,981,4.343398565483043,2469,10.931550518020012,2546,11.272469671477907,4989,22.08890463118746,9426,41.733817409014435,1339,5.928451252988578,479,2.120782785796511,308,1.363676613831577,0,0.0
4D2A1722.png,Slaty_Backed_Gull,119.24093045795978,104.1879308102484,33.578239551992624,58.72675250357654,84.72007529620197,29.836572445452695,309525,15378,9031,4474,29.09351020939004,2741,17.824164390687997,1404,9.129925868123292,151,0.9819222265574197,314,2.0418780075432434,1736,11.288854207309143,3085,20.06112628430225,5050,32.839120821953436,170,1.105475354402393,1566,10.183378852906749,1349,8.772272076993106,1965,12.77799453765119,6194,40.27831967746131,3403,22.129015476654963,704,4.57796852646638,27,0.1755754974639095,0,0.0,0,0.0
4D2A1749.png,Slaty_Backed_Gull,134.71219606342672,121.61188566087702,39.08195162439919,58.82078043461328,94.8959216101695,26.89943753543313,295333,12839,7552,4679,36.44364825921022,2403,18.716410935431107,902,7.025469273307889,231,1.7992055456032403,93,0.724355479398707,657,5.11722096736506,1587,12.36077576135213,3687,28.717189812290677,56,0.4361710413583612,601,4.681049926006698,930,7.243554793987071,2100,16.356414050938547,3024,23.55323623335151,2194,17.088558298932938,3229,25.14993379546694,655,5.10164343017369,50,0.3894384297842511,0,0.0
4D2A2396 5.png,Slaty_Backed_Gull,167.14517008180906,117.24159854677566,24.18912810866359,96.42018227943248,114.95351783278113,21.40666536455647,414624,31929,30786,27973,87.61000970904193,14450,45.25666322152275,3970,12.433837577124244,1007,3.153872654953177,82,0.2568198189733471,311,0.9740361426915969,1567,4.907764101600426,5540,17.35099752576028,32,0.10022236837984279,279,0.8738137743117541,1256,3.933727958908829,3973,12.443233424159855,18272,57.22697234489023,5152,16.135801309154687,2210,6.921607316232892,739,2.314510319771994,16,0.050111184189921394,0,0.0
4D2A5969 - Version 2.png,Slaty_Backed_Gull,193.23551206524965,113.19955374181616,37.312627759012585,97.54264407973929,110.65970382855767,34.03927324294259,845859,34061,33224,31444,92.31672587416693,28545,83.80552538093421,18109,53.166377968938086,8556,25.119638295998353,820,2.4074454654883883,1705,5.005725022753295,4518,13.26443733302017,10469,30.736032412436508,593,1.7409940988227006,1112,3.264730923930595,2813,8.258712310266874,5951,17.471595079416343,13105,38.4750888112504,5732,16.828630985584685,2659,7.806582308211738,1430,4.198350019083409,478,1.4033645518334752,188,0.5519509115997768
4D2A6625.png,Slaty_Backed_Gull,132.14127435687354,137.30278914948158,44.63503303324453,47.90909438726709,97.09990416866316,27.15499711622977,723769,26137,12522,5983,22.890920916708115,2862,10.949994261009296,1689,6.462103531392279,412,1.5763094463786969,276,1.0559742893216513,1226,4.69066840111719,2394,9.159429161724757,4394,16.811416765504838,154,0.5892030454910663,1072,4.101465355626123,1168,4.468760760607568,2000,7.651987603780082,7811,29.884837586563112,1525,5.834640547882312,5717,21.873206565405365,5836,22.328499827830278,780,2.984275165474232,74,0.283123541339863
4D2A6730.png,Slaty_Backed_Gull,56.5434474706446,123.67421573561484,40.76325531515323,9.69635967119611,21.432525951557093,7.008937511367458,405973,23844,2312,2176,9.125985572890455,0,0.0,0,0.0,0,0.0,2120,8.891125650058715,2266,9.503439020298607,2990,12.539842308337526,4035,16.922496225465526,1866,7.825868142929039,400,1.6775708773695688,724,3.03640328803892,1045,4.382653917127999,1551,6.504781077000503,13385,56.1357154839792,3520,14.762623720852206,1247,5.22982721019963,106,0.4445562825029358,0,0.0
4D2A6769.png,Slaty_Backed_Gull,148.13331588858262,122.09942731277533,34.316418664837386,77.84140969162996,111.88619128466327,32.028589848241246,622919,22700,17670,8941,39.38766519823788,4356,19.18942731277533,2898,12.766519823788547,1080,4.757709251101322,239,1.052863436123348,1254,5.524229074889868,2940,12.951541850220263,4472,19.70044052863436,153,0.6740088105726872,1101,4.850220264317181,1686,7.427312775330397,1532,6.748898678414098,4803,21.158590308370044,8837,38.929515418502206,4318,19.02202643171806,270,1.1894273127753305,0,0.0,0,0.0
4D2A6894.png,Slaty_Backed_Gull,137.29052065144683,122.6347315252004,42.08552268093903,64.48336444493246,97.55632183908045,30.117746781391748,399173,18214,11745,6442,35.368397935653896,3162,17.360272317997143,2046,11.233117382233447,673,3.6949599209399366,424,2.327879653014165,1275,7.00010980564401,2569,14.104534973097618,4205,23.08663665312397,339,1.861205665971231,936,5.138904139672779,1294,7.1044251674536065,1636,8.982101680026354,6499,35.68134402108269,1222,6.70912484901724,4671,25.64510815855935,1554,8.531898539584935,63,0.3458877786318217,0,0.0
4D2A7037.png,Slaty_Backed_Gull,99.2273919873997,117.49156856506522,43.54010635197459,27.146038816417434,54.38373183309892,20.379491721790835,497766,15715,4266,3471,22.08717785555202,1997,12.7076041998091,117,0.7445116131084951,0,0.0,300,1.9090041361756283,1997,12.7076041998091,3471,22.08717785555202,4266,27.146038816417434,117,0.7445116131084951,1880,11.963092586700604,1474,9.37957365574292,795,5.058860960865416,2381,15.151129494113905,5849,37.21921730830417,2437,15.507476932866687,765,4.867960547247852,17,0.10817690104995227,0,0.0
4D2A7085 2.png,Slaty_Backed_Gull,140.2235866934632,104.12722013306335,42.352477203898744,82.21000867804455,90.35179451090781,31.898848729432117,662772,17285,14210,10153,58.73879085912641,6279,36.326294474978305,3153,18.24124963841481,1524,8.816893260052067,574,3.3207983800983514,2157,12.479028059010703,4150,24.00925658085045,7513,43.46543245588661,308,1.7818918137113104,1849,10.697136245299392,1993,11.530228521839746,3363,19.45617587503616,5449,31.524443158808214,1948,11.269887185420885,1353,7.827596181660399,750,4.339022273647672,235,1.3595603124096036,37,0.21405843216661846
4D2A7142.png,Slaty_Backed_Gull,102.33345359144522,119.27733245729304,39.02840232306193,26.373193166885677,64.64897857498754,24.38205092434941,315987,15220,4014,2524,16.583442838370566,1351,8.87647831800263,182,1.1957950065703022,13,0.08541392904073587,287,1.885676741130092,1264,8.304862023653088,2345,15.407358738501973,3872,25.440210249671484,156,1.0249671484888305,1108,7.279894875164257,1081,7.102496714848883,1527,10.032851511169513,2470,16.22864651773982,5860,38.501971090670175,2301,15.11826544021025,663,4.35611038107753,39,0.25624178712220763,15,0.09855453350854139
