species,image_name,region,lbp_histogram,ones_histogram,transitions_histogram,mean_intensity,std_intensity
Slaty_Backed_Gull,4D2A1560.png,wingtip,"[0.02360484 0.01356742 0.0105345  0.0091442  0.00761007 0.00901551
 0.00888178 0.01241683 0.0183868  0.02647376 0.04358884 0.08310014
 0.11374733 0.08201011 0.04626599 0.03089194 0.02122543 0.01742544
 0.01192732 0.01153874 0.01258588 0.01514697 0.01859875 0.01249505
 0.04567556 0.2941408 ]","[0.02360484 0.07132422 0.29846562 0.56321833 0.04338699 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02360484 0.         0.33834784 0.         0.62290036 0.
 0.01514697 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",84.13019123580366,66.57405662673288
Slaty_Backed_Gull,4D2A1722.png,wing,"[0.03281312 0.0209574  0.0134381  0.01187384 0.01062365 0.01181949
 0.01091959 0.01421721 0.01779265 0.02310145 0.02892966 0.04576202
 0.04941597 0.04368439 0.03310302 0.02516699 0.01954413 0.01846908
 0.01340186 0.01488156 0.01726116 0.02125334 0.02439393 0.01649414
 0.06733545 0.39334678]","[0.03281312 0.08235593 0.25252757 0.59064225 0.04166113 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03281312 0.         0.29438801 0.         0.65154553 0.
 0.02125334 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",44.23649848406151,13.890125154066787
Slaty_Backed_Gull,4D2A1722.png,wingtip,"[0.02100354 0.01261992 0.00929733 0.00894134 0.00838362 0.00905407
 0.00917867 0.01286912 0.01893879 0.02799286 0.04442783 0.08534321
 0.10349881 0.08357511 0.0502839  0.03230036 0.0214426  0.01689776
 0.01064417 0.01085183 0.01301745 0.01601372 0.02095608 0.01210967
 0.05225373 0.28810452]","[0.02100354 0.07068226 0.29590668 0.56799748 0.04441003 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02100354 0.         0.34000819 0.         0.62297455 0.
 0.01601372 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",59.47200417697561,53.93926112387889
Slaty_Backed_Gull,4D2A1749.png,wing,"[0.03745072 0.01835735 0.01685519 0.0155295  0.01363566 0.0149097
 0.01407899 0.01681215 0.02057831 0.02690977 0.03518672 0.04878794
 0.05303187 0.04768177 0.03570322 0.02761565 0.0210776  0.01965721
 0.01550798 0.01617513 0.01787959 0.02094417 0.02213212 0.01555102
 0.05245511 0.35549558]","[0.03745072 0.09050411 0.26514643 0.56373207 0.04316668 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03745072 0.         0.30573059 0.         0.63587452 0.
 0.02094417 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",65.16684313826765,14.024694031523632
Slaty_Backed_Gull,4D2A1749.png,wingtip,"[0.0211683  0.01420128 0.01158476 0.00951517 0.00825974 0.00855184
 0.00875694 0.01241757 0.01779977 0.02616516 0.0411806  0.08606534
 0.12830871 0.09444317 0.05295182 0.03193268 0.02033549 0.01509624
 0.0108949  0.01080789 0.01119943 0.0137538  0.01646354 0.01220626
 0.04185804 0.27408158]","[0.0211683  0.07218103 0.30152703 0.5609847  0.04413894 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.0211683  0.         0.35792195 0.         0.60715595 0.
 0.0137538  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",73.67894543849945,52.34351986247655
Slaty_Backed_Gull,4D2A1749.png,head,"[0.03063773 0.01703434 0.01399464 0.01345291 0.01161706 0.01333253
 0.01414512 0.0180877  0.02386613 0.03205225 0.04685948 0.07704578
 0.09073946 0.08104854 0.05441358 0.03515214 0.0263942  0.0203449
 0.01564992 0.01558973 0.01390435 0.01477714 0.01366359 0.00993168
 0.02844073 0.26782436]","[0.03063773 0.09290637 0.28892166 0.54245042 0.04508382 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03063773 0.         0.34733801 0.         0.60724712 0.
 0.01477714 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",205.914677822253,30.958252082530112
Slaty_Backed_Gull,4D2A2396 5.png,wingtip,"[0.02864094 0.0126896  0.01281125 0.01176202 0.01100171 0.01039346
 0.01059875 0.0136704  0.01798898 0.02661091 0.04441741 0.08846227
 0.12507128 0.08680479 0.04647025 0.02963695 0.02036115 0.01696255
 0.01279605 0.01215738 0.01262878 0.01373123 0.01476525 0.01202813
 0.03504277 0.27249572]","[0.02864094 0.07485269 0.30628398 0.54855731 0.04166508 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02864094 0.         0.34710511 0.         0.61052271 0.
 0.01373123 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",110.18630678578216,73.63935888935747
Slaty_Backed_Gull,4D2A2396 5.png,head,"[0.03350856 0.01527793 0.01478582 0.01368974 0.01400291 0.01608321
 0.01708981 0.02225702 0.02762555 0.03572307 0.04916676 0.06811319
 0.07281065 0.0648697  0.04909965 0.03874287 0.02954927 0.02427022
 0.02002013 0.01749245 0.01402528 0.01525556 0.01424897 0.00986467
 0.03111509 0.27131193]","[0.03350856 0.10124147 0.29399396 0.52264847 0.04860754 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03350856 0.         0.3460463  0.         0.60518958 0.
 0.01525556 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",160.4117660216978,48.449612513557305
Slaty_Backed_Gull,4D2A5969 - Version 2.png,wing,"[0.04166952 0.01918418 0.01796935 0.01750524 0.01606926 0.01611873
 0.01575937 0.01818322 0.02116575 0.02575447 0.03006095 0.03676944
 0.03798573 0.03624568 0.03002894 0.02529472 0.02127341 0.01919728
 0.01655956 0.01677634 0.01832871 0.02163131 0.02221618 0.01739612
 0.05538186 0.38547467]","[0.04166952 0.09566195 0.2526519  0.56732578 0.04269085 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04166952 0.         0.29580104 0.         0.64089813 0.
 0.02163131 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",84.87529843439245,20.450426069886202
Slaty_Backed_Gull,4D2A5969 - Version 2.png,wingtip,"[0.02674275 0.01497272 0.0108952  0.01027175 0.0091757  0.01052817
 0.01139797 0.01470122 0.02093064 0.02851756 0.04493326 0.07425023
 0.08820232 0.0752759  0.04985545 0.0331582  0.02272556 0.01793409
 0.01270017 0.0127957  0.01325322 0.01591795 0.01753186 0.0124337
 0.04284673 0.30805199]","[0.02674275 0.07869982 0.28058523 0.5683803  0.0455919  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02674275 0.         0.32913346 0.         0.62820584 0.
 0.01591795 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",97.60162397244777,63.546035622861396
Slaty_Backed_Gull,4D2A5969 - Version 2.png,head,"[0.04153429 0.01954964 0.01944528 0.01826256 0.01587394 0.01503908
 0.01582756 0.01922497 0.02208901 0.02912734 0.03901811 0.05008001
 0.05585446 0.05228311 0.04146472 0.03195659 0.02508059 0.02017578
 0.01796109 0.01732335 0.01825097 0.01880754 0.01765961 0.01538693
 0.03652513 0.32619837]","[0.04153429 0.10203845 0.26604207 0.54304167 0.04734352 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04153429 0.         0.32115443 0.         0.61850375 0.
 0.01880754 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",135.28240300549615,39.143796883142464
Slaty_Backed_Gull,4D2A6625.png,wing,"[0.03696107 0.02020251 0.01804207 0.01672518 0.01388505 0.01333584
 0.01286552 0.01510485 0.01859129 0.02510901 0.03425445 0.0549728
 0.0679688  0.05624114 0.03836899 0.0268325  0.01995673 0.01635196
 0.01324178 0.0133146  0.01523229 0.01953496 0.02141017 0.01784484
 0.04733845 0.34631315]","[0.03696107 0.09067765 0.26242327 0.56526066 0.04467735 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03696107 0.         0.31588194 0.         0.62762203 0.
 0.01953496 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",79.71228869745694,28.403527030986453
Slaty_Backed_Gull,4D2A6625.png,wingtip,"[0.02832834 0.01553949 0.01150427 0.01063247 0.00908101 0.0097571
 0.00921979 0.01155765 0.01727242 0.0240476  0.03900707 0.07444863
 0.09957442 0.06520393 0.03606072 0.02454577 0.01788091 0.01645044
 0.0118957  0.01261805 0.01437234 0.01798766 0.02186275 0.01407343
 0.05761744 0.32946062]","[0.02832834 0.0712781  0.29257435 0.5692     0.0386192  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02832834 0.         0.32048636 0.         0.63319764 0.
 0.01798766 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",70.45671219033115,58.76070456195202
Slaty_Backed_Gull,4D2A6625.png,head,"[0.03544772 0.01738027 0.01539275 0.01341579 0.01358495 0.01393382
 0.01479015 0.01689396 0.02129189 0.02692674 0.03835501 0.06091553
 0.07488107 0.07258695 0.05428692 0.03960249 0.03118723 0.0243789
 0.02111217 0.01795116 0.01801459 0.017634   0.01465271 0.01052965
 0.03063749 0.28421609]","[0.03544772 0.09883709 0.27644571 0.53913733 0.05013215 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03544772 0.         0.34334496 0.         0.60357332 0.
 0.017634   0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",148.54097684744687,26.741418514128753
Slaty_Backed_Gull,4D2A6730.png,wing,"[0.04215164 0.02682468 0.0141779  0.00937705 0.00723062 0.00709611
 0.00520725 0.00621893 0.00819651 0.0098049  0.01321773 0.02140279
 0.02276936 0.02002765 0.01554446 0.01232052 0.01020414 0.01111137
 0.0092225  0.01217457 0.01873836 0.0264555  0.03905792 0.02397994
 0.12069962 0.48678799]","[0.04215164 0.06663385 0.22724424 0.6276698  0.03630047 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04215164 0.         0.25877104 0.         0.67262182 0.
 0.0264555  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",29.63736595529124,11.219209617723928
Slaty_Backed_Gull,4D2A6730.png,wingtip,"[0.03014231 0.01883788 0.01050814 0.00779793 0.00683954 0.00733153
 0.0064158  0.00899804 0.01270362 0.01737612 0.02781032 0.05502912
 0.06691086 0.05754596 0.03694203 0.02546981 0.01797334 0.01452371
 0.01052236 0.01081244 0.01489341 0.02012047 0.02895641 0.01818378
 0.08755176 0.37980332]","[0.03014231 0.06686252 0.2611338  0.59820779 0.04365359 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03014231 0.         0.30694874 0.         0.64278848 0.
 0.02012047 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",46.50068253173772,41.65486400811452
Slaty_Backed_Gull,4D2A6769.png,wing,"[0.03965689 0.02252255 0.01726575 0.01570292 0.01322015 0.01328763
 0.01179229 0.01413298 0.01730838 0.02215671 0.02834766 0.0419301
 0.04460467 0.04033885 0.03203808 0.02474249 0.02013213 0.01814307
 0.01413298 0.01611139 0.0183775  0.02198977 0.02409604 0.0176316
 0.06053136 0.38980607]","[0.03965689 0.09044896 0.24707679 0.58044328 0.04237409 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03965689 0.         0.29399375 0.         0.64435959 0.
 0.02198977 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",64.23290118633231,17.161595629579754
Slaty_Backed_Gull,4D2A6769.png,wingtip,"[0.02365301 0.01427372 0.01029264 0.00981344 0.00886322 0.00956769
 0.00953902 0.01345457 0.01893879 0.02760132 0.03995413 0.07832729
 0.10596547 0.08425386 0.05007065 0.03243841 0.02176486 0.01765682
 0.01235281 0.01203744 0.01275829 0.01510516 0.01800496 0.01185722
 0.0453892  0.29606602]","[0.02365301 0.07413324 0.29059819 0.56731994 0.04429563 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02365301 0.         0.340804   0.         0.62043784 0.
 0.01510516 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",83.30009625033279,54.021724463065944
Slaty_Backed_Gull,4D2A6894.png,wingtip,"[0.03570904 0.01827987 0.01615819 0.01338836 0.01093754 0.01089197
 0.01017799 0.01180849 0.01575816 0.02001165 0.02853888 0.05012533
 0.07490695 0.05122921 0.03169355 0.02109527 0.01657847 0.01482138
 0.01135782 0.01177305 0.01439097 0.0181786  0.02409297 0.0186799
 0.06787857 0.38153784]","[0.03570904 0.07771223 0.26636453 0.58043902 0.03977517 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03570904 0.         0.30866142 0.         0.63745095 0.
 0.0181786  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",60.66552396384535,58.81109745004999
Slaty_Backed_Gull,4D2A7037.png,wing,"[0.04031968 0.02240538 0.01739668 0.01562625 0.01275306 0.01266554
 0.01101514 0.01338821 0.01590132 0.02018484 0.02669641 0.03697637
 0.04148746 0.0358236  0.02756662 0.02117258 0.01712661 0.01647645
 0.0133432  0.01479355 0.01722163 0.02296051 0.02693646 0.01858696
 0.07088201 0.41029347]","[0.04031968 0.08558304 0.24559894 0.5887388  0.03975954 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04031968 0.         0.28672131 0.         0.6499985  0.
 0.02296051 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",47.80217252140514,21.34500433102925
Slaty_Backed_Gull,4D2A7037.png,wingtip,"[0.026523   0.01628956 0.01065899 0.00908417 0.00844151 0.00894232
 0.00930418 0.01261015 0.01801491 0.02429683 0.03668407 0.0693732
 0.08277076 0.06757836 0.04635012 0.03251253 0.02212566 0.01643141
 0.01203696 0.01149562 0.01362336 0.01695249 0.02126009 0.01393312
 0.05770678 0.33499983]","[0.026523   0.07553063 0.27088086 0.58061985 0.04644565 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.026523   0.         0.32586934 0.         0.63065517 0.
 0.01695249 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",57.30717991176368,53.72598809172601
Slaty_Backed_Gull,4D2A7037.png,head,"[0.03262383 0.01451216 0.01470241 0.01515901 0.01480134 0.01564605
 0.01722891 0.02034138 0.02469427 0.03191611 0.04610865 0.07046048
 0.08568798 0.07235535 0.05014193 0.03538624 0.02661198 0.02238846
 0.0200522  0.01869763 0.01814211 0.01749526 0.01523511 0.0107909
 0.02918414 0.25963609]","[0.03262383 0.09532217 0.30151362 0.52436324 0.04617714 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03262383 0.         0.34845176 0.         0.60142915 0.
 0.01749526 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",141.4693205080399,46.90049624978741
Slaty_Backed_Gull,4D2A7085 2.png,wing,"[0.03002511 0.01477588 0.01442559 0.01532497 0.01475458 0.01560662
 0.01563029 0.01930355 0.0234478  0.03185227 0.04554179 0.06791507
 0.08383884 0.07003808 0.04717251 0.03192564 0.02360874 0.01953076
 0.01598294 0.01623145 0.01650837 0.01762313 0.01736278 0.01278304
 0.03815504 0.28063515]","[0.03002511 0.09101258 0.2979719  0.53628172 0.04470868 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03002511 0.         0.34236343 0.         0.60998833 0.
 0.01762313 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",87.30651837931615,34.77665077452896
Slaty_Backed_Gull,4D2A7085 2.png,wingtip,"[0.02789122 0.01474892 0.0116404  0.01060699 0.00949641 0.01089359
 0.01082194 0.01345922 0.01779957 0.02373276 0.03783958 0.06944559
 0.09027651 0.06529539 0.04111069 0.02859119 0.02023843 0.01751021
 0.01231557 0.01288602 0.01577407 0.01918297 0.02178167 0.01428044
 0.05732844 0.32505222]","[0.02789122 0.07392373 0.28709965 0.56821376 0.04287163 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02789122 0.         0.32611871 0.         0.6268071  0.
 0.01918297 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",73.90049989803623,68.43442095159267
Slaty_Backed_Gull,4D2A7085 2.png,head,"[0.03368761 0.01599243 0.01895276 0.01997663 0.01776195 0.01832953
 0.01751711 0.02034389 0.02331534 0.0314618  0.04259084 0.0693228
 0.08656168 0.0718157  0.0467531  0.03195148 0.02453954 0.02039953
 0.0192755  0.01956485 0.02133437 0.02084469 0.01806243 0.01185243
 0.02921373 0.24857826]","[0.03368761 0.10056202 0.30666073 0.51528574 0.04380391 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03368761 0.         0.35287964 0.         0.59258806 0.
 0.02084469 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",128.0208224361471,43.60645503499659
Slaty_Backed_Gull,4D2A7142.png,wing,"[0.03755978 0.01996559 0.01600009 0.01535693 0.01420872 0.01421661
 0.01348269 0.01614214 0.01904228 0.02442431 0.0307336  0.04367967
 0.04704541 0.04312331 0.03373238 0.0259237  0.01963415 0.01816238
 0.01474139 0.01525434 0.01774807 0.02114143 0.02403368 0.01693524
 0.06298237 0.37472971]","[0.03755978 0.08885083 0.25889376 0.57183668 0.04285895 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03755978 0.         0.30351647 0.         0.63778232 0.
 0.02114143 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",42.02429015609464,20.998254814206476
Slaty_Backed_Gull,4D2A7142.png,wingtip,"[0.02532258 0.01363309 0.01034106 0.00947156 0.00850441 0.01017832
 0.01057355 0.01398647 0.01942668 0.02809848 0.04664171 0.08143584
 0.10505196 0.07767884 0.04627438 0.03001418 0.02028689 0.01704136
 0.01140585 0.0113919  0.01333085 0.01556274 0.01818985 0.01235905
 0.04729268 0.29650571]","[0.02532258 0.07219213 0.29908632 0.56102574 0.04237324 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02532258 0.         0.3348569  0.         0.62425778 0.
 0.01556274 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",54.040062306744474,53.148899503558674
Slaty_Backed_Gull,4D2A7142.png,head,"[0.03897745 0.01903201 0.01611652 0.01691734 0.01534072 0.01515303
 0.0153157  0.01839385 0.02133437 0.02562627 0.03468555 0.04550915
 0.04876248 0.04666033 0.04130484 0.03383468 0.02691509 0.02418729
 0.01878175 0.01925724 0.01914462 0.02024575 0.01965765 0.01333867
 0.04608474 0.33942291]","[0.03897745 0.09873871 0.26465878 0.55045171 0.04717335 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03897745 0.         0.31935234 0.         0.62142446 0.
 0.02024575 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",40.85450086338497,16.18529160863532
Slaty_Backed_Gull,4D2A7188.png,wing,"[0.0410501  0.02216912 0.01996165 0.01794308 0.01514476 0.01479771
 0.01341173 0.01517331 0.01752794 0.02196924 0.02876077 0.0419221
 0.05083324 0.0434838  0.03099679 0.02293569 0.01849    0.01626936
 0.0136226  0.01482407 0.01718529 0.02124659 0.02466872 0.01937958
 0.05569186 0.38054091]","[0.0410501  0.09329347 0.25048487 0.57285629 0.04231527 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.0410501  0.         0.30027917 0.         0.63742414 0.
 0.02124659 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",58.91410648116624,26.605358727271515
Slaty_Backed_Gull,4D2A7188.png,wingtip,"[0.03193227 0.01748402 0.01421773 0.01162736 0.00974807 0.01000203
 0.00953709 0.01288152 0.01615563 0.02170753 0.03251442 0.05450326
 0.07237798 0.0538039  0.03561661 0.02532155 0.01822245 0.01629237
 0.01203369 0.01283073 0.01612437 0.01968759 0.02458703 0.01665182
 0.06635332 0.36778564]","[0.03193227 0.0758279  0.26857018 0.58169628 0.04197337 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03193227 0.         0.30954334 0.         0.63883679 0.
 0.01968759 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",52.51501867566849,51.35768698141888
Slaty_Backed_Gull,4D2A7188.png,head,"[0.04406244 0.02028347 0.01741046 0.01542808 0.01384792 0.01429803
 0.01406819 0.0177648  0.02132733 0.02651791 0.03465811 0.0446945
 0.04935836 0.0465045  0.03539552 0.0284524  0.02099215 0.01852136
 0.01617506 0.01609845 0.01630914 0.01951733 0.02032178 0.01618464
 0.0505746  0.36123348]","[0.04406244 0.09386133 0.25590883 0.56153036 0.04463704 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04406244 0.         0.30490328 0.         0.63151695 0.
 0.01951733 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",87.93009959777821,32.56682767282033
Slaty_Backed_Gull,4D2A7233.png,wing,"[0.04101051 0.02346361 0.021593   0.01889434 0.01505149 0.01359489
 0.01163018 0.01302656 0.01504773 0.01994068 0.02891361 0.05027702
 0.06291967 0.05352895 0.03477011 0.02372331 0.01711782 0.0146864
 0.01313947 0.01479931 0.01762594 0.02117898 0.02393409 0.01971862
 0.04898603 0.36142769]","[0.04101051 0.09227364 0.25033122 0.5729427  0.04344193 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04101051 0.         0.30622384 0.         0.63158667 0.
 0.02117898 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",114.24120020475144,25.008773935811814
Slaty_Backed_Gull,4D2A7233.png,wingtip,"[0.03053165 0.01714633 0.0134375  0.0105189  0.00877445 0.0090801
 0.00875581 0.01159986 0.01582681 0.02255861 0.03479587 0.06773173
 0.10590095 0.06886115 0.03667451 0.0246758  0.01868577 0.01681458
 0.01193534 0.01259882 0.01412336 0.01745571 0.02170874 0.01542797
 0.05688481 0.32749488]","[0.03053165 0.07387086 0.29136831 0.56412541 0.04010377 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03053165 0.         0.3288815  0.         0.62313114 0.
 0.01745571 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",86.90381654918946,64.28723200903009
Slaty_Backed_Gull,4D2A7233.png,head,"[0.03673397 0.01703026 0.01790172 0.01818236 0.01667578 0.01790172
 0.01799034 0.01973325 0.02373602 0.02948171 0.04075152 0.06202089
 0.07507791 0.0622129  0.04513832 0.02971803 0.02450408 0.02116597
 0.01763585 0.01903904 0.01903904 0.02022067 0.01868455 0.01262869
 0.03580344 0.28099198]","[0.03673397 0.09984786 0.29302985 0.52804159 0.04234672 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03673397 0.         0.34149151 0.         0.60155385 0.
 0.02022067 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",126.7270874259634,37.81383042745183
Slaty_Backed_Gull,4D2A7246 2.png,wing,"[0.04057301 0.01997844 0.01766999 0.01671159 0.01489508 0.01400991
 0.01326643 0.0157898  0.01907258 0.02420052 0.03120547 0.04301837
 0.04528065 0.04194375 0.03270358 0.0245842  0.01899457 0.01681029
 0.01408792 0.01530264 0.01714462 0.02105625 0.02269446 0.01762223
 0.059082   0.38230167]","[0.04057301 0.09061066 0.2517994  0.57481051 0.04220643 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04057301 0.         0.2980289  0.         0.64034184 0.
 0.02105625 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",50.38507658483078,20.21384204844578
