image_name,species,mean_wing_intensity,mean_wingtip_intensity,wing_pixel_count,wingtip_pixel_count,darker_pixel_count,pct_darker_pixels,intensity_0_10,pct_0_10,intensity_10_20,pct_10_20,intensity_20_30,pct_20_30,intensity_30_40,pct_30_40,intensity_40_50,pct_40_50,intensity_50_60,pct_50_60,intensity_60_70,pct_60_70,intensity_70_80,pct_70_80,intensity_80_90,pct_80_90,intensity_90_100,pct_90_100,intensity_100_110,pct_100_110,intensity_110_120,pct_110_120,intensity_120_130,pct_120_130,intensity_130_140,pct_130_140,intensity_140_150,pct_140_150,intensity_150_160,pct_150_160,intensity_160_170,pct_160_170,intensity_170_180,pct_170_180,intensity_180_190,pct_180_190,intensity_190_200,pct_190_200,intensity_200_210,pct_200_210,intensity_210_220,pct_210_220,intensity_220_230,pct_220_230,intensity_230_240,pct_230_240,intensity_240_255,pct_240_255,diff_gt_10,pct_diff_gt_10,diff_gt_20,pct_diff_gt_20,diff_gt_30,pct_diff_gt_30,diff_gt_40,pct_diff_gt_40,diff_gt_50,pct_diff_gt_50,diff_gt_60,pct_diff_gt_60,diff_gt_70,pct_diff_gt_70,diff_gt_80,pct_diff_gt_80,diff_gt_90,pct_diff_gt_90,diff_gt_100,pct_diff_gt_100,dark_lt_30,pct_dark_lt_30,dark_lt_40,pct_dark_lt_40,dark_lt_50,pct_dark_lt_50,dark_lt_60,pct_dark_lt_60
089.png,Slaty_Backed_Gull,86.08281553052898,87.58499819407395,506306,229799,113084,49.209961749180806,19699,8.572274030783424,21000,9.13842096788933,11598,5.047019351694307,6944,3.0217712000487382,4076,1.7737239935769957,2984,1.2985261032467503,4075,1.7732888306737626,19456,8.466529445297848,35602,15.492669680895045,30034,13.06968263569467,17996,7.831191606577923,10111,4.399932114587095,6691,2.9116749855308335,3629,1.5792061758319227,2386,1.038298687113521,1829,0.7959129500128374,1724,0.7502208451733907,2152,0.9364705677570399,3250,1.414279435506682,8061,3.5078481629598044,9823,4.274605198456042,5130,2.2323856935843933,1433,0.6235884403326385,115,0.0500437338717749,1,0.0004351629032328252,80634,35.08892553927563,68671,29.88307172790134,65259,28.39829590207094,62188,27.061910626242934,57225,24.902197137498423,49338,21.47006731970113,35610,15.496150984120904,8766,3.8146380097389456,0,0.0,0,0.0,52297,22.75771435036706,59241,25.7794855504158,63317,27.553209543992796,66301,28.851735647239547
093.png,Slaty_Backed_Gull,105.30430356658697,104.12623384124208,405710,249323,138985,55.744957344488874,2610,1.0468348287161633,16984,6.812047023339203,15440,6.1927700212174575,15195,6.094503916606169,13467,5.401427064490641,9871,3.959121300481704,10743,4.308868415669633,12056,4.83549451915788,15880,6.369247923376503,14635,5.869895677494656,20744,8.320130914516511,20286,8.136433461814594,14959,5.999847587266317,9756,3.9129963942355896,5134,2.0591762492830585,3342,1.3404298841262139,2288,0.9176850912270428,2152,0.8631373760142466,1919,0.769684305098206,1937,0.776903855641076,3364,1.3492537792341661,10424,4.180921936604324,13581,5.447150884595485,8881,3.562046020623849,3675,1.4739915691693104,120371,48.27913991087866,105583,42.347878053769605,91362,36.64403203876097,79725,31.97659261279545,69244,27.772808766138702,58335,23.397360051018158,43934,17.62131853058081,29837,11.967207197089719,14317,5.742350284570617,34,0.013636928803199062,35034,14.051651873272823,50229,20.146155789878993,63696,25.547582854369633,73567,29.506704154851338
0H5A2453.png,Slaty_Backed_Gull,52.162698374687224,107.48657588628855,939573,720420,80422,11.163210349518335,0,0.0,1,0.0001388079176036201,5076,0.7045889897559757,31589,4.3848033091807554,35638,4.946836567557813,29185,4.051109075261653,33374,4.632575442103218,43898,6.0933899669637155,70297,9.757780183781684,83795,11.631409455595348,134964,18.734071791454983,84977,11.795480414202826,34500,4.788873157324894,18604,2.5823824990977484,12523,1.7382915521501348,8054,1.1179589683795563,5500,0.7634435468199107,4631,0.6428194664223648,4386,0.6088115266094778,4865,0.6753005191416118,8590,1.1923600122150968,21139,2.9342605702229254,24078,3.3422170400599653,19379,2.6899586352405542,1377,0.19113850254018488,49064,6.810471669304017,8407,1.1669581632936343,11,0.0015268870936398214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5077,0.7047277976735793,36666,5.089531106854335,72304,10.036367674412148,101489,14.087476749673803
0H5A6212.png,Slaty_Backed_Gull,74.84932088204452,73.28524089341778,525461,401962,272971,67.9096531512929,9716,2.4171439091257385,75631,18.815460167876566,52364,13.027102064374244,35343,8.79262218816704,26940,6.702126071618711,35361,8.797100223404202,25547,6.355575900209473,22108,5.500022390176186,14977,3.72597409705395,10716,2.6659236445236116,7604,1.8917211079654297,4453,1.1078161617267304,2864,0.7125051621795095,3002,0.746836765664416,2795,0.6953393604370562,3107,0.7729586378811927,3994,0.9936262631791065,4651,1.1570745493355092,5610,1.39565431558207,9162,2.2793199357153164,14130,3.5152576611719515,16561,4.1200411979241816,12786,3.1808976967972096,2540,0.6319005279105985,0,0.0,249838,62.1546315323339,214588,53.38514585955887,185960,46.26307959458854,159447,39.66718246998472,112573,28.005881152944806,48813,12.143685223976396,0,0.0,0,0.0,0,0.0,0,0.0,137711,34.25970614137655,173054,43.052328329543585,199994,49.7544544011623,235355,58.551554624566506
0H5A6244.png,Slaty_Backed_Gull,91.80063753980129,63.663533293072504,834144,468611,365273,77.94802085311697,16413,3.502478601654677,108058,23.05921115808208,55695,11.885124335536297,69799,14.8948701588311,44892,9.579800730243209,26372,5.627695465962174,19111,4.078222662293459,13394,2.8582342283898585,10377,2.214416648350124,4952,1.0567400253088384,3889,0.8298994261765089,3258,0.695246163662398,2583,0.5512034501964316,2825,0.6028454304316373,3015,0.6433907868146501,3827,0.8166688361988942,8169,1.7432369278570072,16036,3.422028078726278,20812,4.441210300227694,19880,4.242324657338389,11704,2.497593953193587,3506,0.7481685235728568,44,0.009389450951855591,0,0.0,0,0.0,356367,76.0475106218164,342935,73.18116732214993,325513,69.4633715384402,300574,64.14147341825097,262734,56.06654559965515,191467,40.85840921361215,137920,29.431660801816435,49360,10.533256795081634,3,0.0006401898376265175,0,0.0,180166,38.446814095273055,249965,53.34168425410415,294857,62.92148498434735,321229,68.54918045030954
0H5A6657.png,Slaty_Backed_Gull,76.9059162918052,53.84576586946973,306780,264092,213695,80.91687745179709,58771,22.253987246868515,46211,17.49806885479303,22204,8.407676112869758,36121,13.677430592369324,20785,7.870363358223649,15665,5.931645032791603,9504,3.598745891583236,5386,2.0394408009330083,3506,1.3275676658134288,2385,0.9030943762022325,1987,0.7523893188737257,1684,0.637656574224134,1260,0.47710646289929265,1323,0.5009617860442573,1234,0.4672614089029581,1286,0.4869515168956273,1735,0.6569680262938673,2565,0.9712524423307031,3403,1.2885661057510263,4523,1.7126607394392863,9308,3.5245293306877907,11610,4.396195265286339,1633,0.6183451221544007,3,0.0011359677688078398,0,0.0,206893,78.34125986398679,195567,74.05260288081426,178579,67.6199960619784,154532,58.51445708313769,117002,44.303500295351625,96883,36.68532178180331,22445,8.498932190297321,0,0.0,0,0.0,0,0.0,127186,48.159732214531296,163307,61.83716280690062,184092,69.70752616512428,199757,75.63917119791587
0H5A7419.png,Slaty_Backed_Gull,50.535276648750695,73.74289538940947,464018,273414,121226,44.3378905249914,21,0.007680660097873555,19480,7.124726605075088,38942,14.242869787209141,18407,6.732281448645644,37728,13.79885448440826,54893,20.076879750122526,25465,9.31371473296905,13294,4.862223587672906,6139,2.245312968611702,3360,1.2289056156597689,2318,0.8477985765176619,1862,0.6810185286781218,1654,0.604943419137279,1357,0.49631694061021014,1359,0.4970484320481029,1587,0.5804384559678729,2910,1.0643200421339067,5094,1.8631086923127564,8447,3.0894540879399006,9956,3.6413643778299574,11896,4.3509110725858955,6347,2.321388078152545,828,0.3028374552875859,70,0.02560220032624518,0,0.0,78992,28.890985831010845,60841,22.252335286415473,23633,8.64366857585932,38,0.013898337319961672,1,0.00036574571894635975,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58443,21.375277052382103,76850,28.107558501027746,114578,41.906412985436006,169471,61.98329273555853
0H5A9971.png,Slaty_Backed_Gull,66.10473742448228,104.23982713619444,495248,257081,72828,28.328814653747266,0,0.0,0,0.0,1162,0.45199761942734007,16022,6.232276986630673,17170,6.678828851607081,21650,8.42147027590526,25578,9.949393381852412,23584,9.17376235505541,21628,8.41291266176808,23853,9.278398637005457,19550,7.604607108265489,16673,6.485504568599001,9254,3.599643692065925,6328,2.461481011821177,5501,2.1397925167554193,3024,1.1762829614012704,2264,0.8806562912078295,2453,0.9541739762954089,2913,1.1331059082545967,4307,1.6753474585830925,7532,2.929815894601312,12875,5.008149182553359,13611,5.29444027368806,149,0.057958386656345666,0,0.0,49433,19.22856998377943,27585,10.730081180639566,12554,4.883285812642708,14,0.005445754450931808,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1162,0.45199761942734007,17184,6.684274606058013,34354,13.363103457665094,56004,21.784573733570355
0H5A9978.png,Slaty_Backed_Gull,73.52209923501005,91.5199231957724,467980,178636,81805,45.794240802525806,0,0.0,122,0.06829530441792248,21919,12.270203094561007,26276,14.709241138404353,11217,6.279249423408495,7678,4.298125797711547,8882,4.972122080655635,14208,7.953603976801989,16949,9.48800913589646,17189,9.622360554423521,8990,5.032580218992813,4359,2.4401576389977384,2788,1.5607156452226874,1768,0.9897221164826799,1377,0.7708412637990103,1222,0.684072639333617,1385,0.775319644416579,1384,0.7747598468393828,2440,1.3659060883584495,4606,2.5784276405651716,8681,4.859602767639222,12512,7.004187285877427,2209,1.2365928480261537,439,0.24575113638908172,36,0.02015271277905909,70486,39.457892026243314,62925,35.22526254506371,54433,30.47146151951454,33887,18.969860498443765,5179,2.899191652298529,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22041,12.33849839897893,48317,27.04773953738328,59534,33.32698896079177,67212,37.62511475850332
102.png,Slaty_Backed_Gull,54.29268164731676,85.92038974983573,552802,311995,101960,32.680010897610536,124,0.0397442266702992,16235,5.203609032196028,28771,9.221622141380472,19080,6.115482619913781,23881,7.6542893315598,26127,8.374172663023446,34613,11.094088046282794,39387,12.624240773089312,25238,8.089232199233962,19596,6.280869885735349,10326,3.309668424173464,4542,1.4557925607782176,2857,0.9157198032019744,2409,0.7721277584576676,2023,0.6484078270485104,2348,0.7525761630795366,2804,0.8987323514799916,4345,1.3926505232455648,10926,3.5019791983845896,17664,5.661629192775526,9993,3.2029359444862897,5392,1.7282328242439784,2821,0.9041811567493069,461,0.14775877818554783,32,0.010256574624593343,76835,24.626997227519674,55122,17.66759082677607,30121,9.654321383355501,4801,1.53880671164602,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45130,14.464975400246798,64210,20.58045802016058,88091,28.23474735172038,114218,36.60892001474383
104.png,Slaty_Backed_Gull,80.12668308960029,75.35247408790028,1021336,647188,450770,69.65054976297459,10780,1.6656674722028222,74705,11.543013776522432,65290,10.088258743981655,42741,6.60410885245091,45708,7.062553693826214,73827,11.407349950864356,71159,10.995104977224548,61432,9.492141387046733,33203,5.130348523149379,25062,3.872445100959845,20215,3.123512796899819,11047,1.7069228724883652,7578,1.170911697991928,7212,1.114359351533094,4326,0.6684301933904832,3768,0.5822110422319327,4425,0.6837271395637744,5503,0.8502938867840565,7152,1.1050884750644328,19741,3.050272872797394,32923,5.087084432962293,17373,2.684382281500893,1763,0.27240925357083257,255,0.03940122499181073,0,0.0,392027,60.573898156331694,321565,49.686489860751436,239224,36.963602538984034,197135,30.460237210825913,157076,24.270536536524162,94089,14.538124934331293,23663,3.6562791646322244,1,0.00015451460781102245,0,0.0,0,0.0,150775,23.29693999270691,193516,29.901048845157824,239224,36.963602538984034,313051,48.37095248984839
108.png,Slaty_Backed_Gull,43.102922400817114,70.84518230588088,595264,512984,277135,54.024102116245345,126,0.024562169580337787,76150,14.844517567799386,67970,13.249925923615551,97902,19.08480576392246,72206,14.075682672364051,31210,6.084010417478908,18475,3.6014768491804814,16829,3.2806091418055927,10576,2.0616627419178766,6038,1.1770347613180918,4824,0.9403802067900754,3722,0.7255586918890258,4208,0.8202984888417573,4177,0.8142554153735789,4027,0.7850147373017482,3768,0.7345258331643871,4421,0.8618202517037569,6948,1.354428208287198,8559,1.6684730907786598,21759,4.241652761099761,22915,4.4670009201066705,18201,3.548063877235937,4955,0.9659170656394741,3018,0.5883224428052337,0,0.0,179981,35.085109866974406,104939,20.456583441198944,12567,2.4497840088579763,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,144246,28.11900566099527,242148,47.20381142491774,314354,61.279494097281784,345564,67.36350451476069
109.png,Slaty_Backed_Gull,54.67336659709882,73.33338942479607,890258,475414,266931,56.14706340158262,4737,0.9963947212324415,36869,7.755135523985411,46762,9.836058677279173,55051,11.579591682196991,84484,17.770616767701412,70432,14.814877138662302,46855,9.855620574909448,20143,4.236938752329548,9180,1.9309486047949787,6121,1.2875094128485909,4160,0.8750268187306222,3488,0.7336763326279832,2538,0.5338504966197882,2743,0.576970808600504,2613,0.5496262205151721,2378,0.5001956189763027,2888,0.6074705414649127,3280,0.689924991691452,4505,0.9475951486493877,12596,2.6494802424833934,34663,7.291118898475854,14333,3.0148460079004824,4183,0.8798647073918732,412,0.08666130993197507,0,0.0,177427,37.32052484781685,114825,24.152633283832618,67280,14.151876049085638,20236,4.256500649959825,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88368,18.587588922497023,143419,30.167180604694018,227903,47.93779737239543,298335,62.75267451105773
112.png,Slaty_Backed_Gull,49.189298546345526,59.89387996952682,516285,318969,211437,66.28763296746706,3730,1.1693926369020187,65618,20.57190510676586,61706,19.34545363342519,46448,14.561916675288195,33935,10.638964915085793,21045,6.597819850831899,13774,4.3182879840987685,7393,2.317780097752446,4554,1.4277249513275585,3733,1.1703331671729855,2644,0.8289206788120476,2509,0.786596816618543,2486,0.7793860845411309,2094,0.6564901291348062,2041,0.6398740943477266,1839,0.5765450561026306,2429,0.7615160093927623,3482,1.091642134502099,5673,1.7785427423981641,11108,3.482470083299631,14796,4.638695296408115,4896,1.5349454022177704,1036,0.3247964535738583,0,0.0,0,0.0,177502,55.64866805238127,131054,41.08675137709307,69348,21.741297743667882,3730,1.1693926369020187,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,131054,41.08675137709307,177502,55.64866805238127,211437,66.28763296746706,232482,72.88545281829896
121.png,Slaty_Backed_Gull,93.78013193515865,106.46819524442475,516769,270840,151996,56.12021857923497,1,0.0003692216806970905,108,0.03987594151528578,28175,10.402820853640527,22757,8.40237778762369,13814,5.100428297149608,11835,4.369738591050067,18075,6.673681878599911,24827,9.166666666666666,24084,8.892334957908728,20791,7.676487963373209,15347,5.666445133658248,11254,4.155220794565056,6741,2.4889233495790872,4032,1.488701816570669,2522,0.9311770787180623,1976,0.729582041057451,1866,0.6889676561807709,1895,0.6996750849209866,2224,0.8211490178703293,2227,0.8222566829124206,3084,1.138679663269827,8637,3.188967656180771,28633,10.571924383399793,15349,5.667183577019642,586,0.21636390488849505,129773,47.91500516910353,103899,38.36176340274701,83922,30.985821887461228,68972,25.465957761039725,57005,21.047481908137648,39548,14.601979028208536,7719,2.850022153300842,4,0.001476886722788362,0,0.0,0,0.0,28284,10.443066016836507,51041,18.8454438044602,64855,23.945872101609805,76690,28.31561069265987
122.png,Slaty_Backed_Gull,99.09369131480886,132.78736619967933,575635,485238,148785,30.66227294647163,62,0.012777235088760568,6318,1.302041472432085,22401,4.616497471343959,15871,3.27076609828579,15244,3.141551156339775,14715,3.0325324892114796,19470,4.012463986744649,16874,3.477468788512029,16800,3.4622185401802827,21030,4.333955708332818,34877,7.1876069063016494,38750,7.985771930475355,29691,6.118853016457903,27519,5.671237619477452,30991,6.386762784448044,29265,6.031061046331903,24496,5.048244366681917,13546,2.7916197824572686,8860,1.8259081110712683,6588,1.357684270399268,6498,1.3391366710768735,5659,1.1662318285047748,6606,1.3613937902637467,8511,1.7539846425877612,64394,13.270601230736256,127755,26.32831723813881,110955,22.866098697958527,94081,19.388629909446497,74611,15.376165922701848,59896,12.34363343349037,44652,9.202082277150595,28781,5.9313161788648046,6380,1.3148187075208455,62,0.012777235088760568,0,0.0,28781,5.9313161788648046,44652,9.202082277150595,59896,12.34363343349037,74611,15.376165922701848
129.png,Slaty_Backed_Gull,95.19184177537267,101.49677189910817,322276,146216,81670,55.85572030420748,5530,3.782075833014171,14044,9.604967992558953,10578,7.234502380040488,6868,4.697160365486678,5823,3.9824642993926798,4648,3.1788586748372274,8806,6.022596706242819,11012,7.53132352136565,9533,6.51980631394649,8433,5.767494665426493,6480,4.43179952946326,6603,4.515921650161405,5125,3.505088362422717,2877,1.9676369207200308,2207,1.5094107348033048,1765,1.2071182360343602,1575,1.0771734967445423,1957,1.3384308146851234,1878,1.284401159927778,2125,1.4533293210045413,4976,3.4031843300322806,8812,6.026700224325656,11341,7.756333096241177,3220,2.2022213711221754,0,0.0,73844,50.50336488482793,63227,43.242189637249,51311,35.092602724736004,45979,31.445942988455432,40866,27.949061662198392,34117,23.333287738687968,27315,18.68126607211249,14777,10.10628111834546,575,0.39325381627181705,0,0.0,30152,20.621546205613615,37020,25.318706571100293,42843,29.30117087049297,47491,32.4800295453302
130.png,Slaty_Backed_Gull,93.26710280257123,115.5986973838259,640626,365572,132647,36.28478111015067,1967,0.5380609018196142,18835,5.152199840250347,21492,5.879006050791636,27265,7.45817513376298,17682,4.836803693937172,13179,3.6050353965839834,11134,3.0456380685610496,9420,2.5767837799393827,8211,2.246069173787927,10410,2.8475922663661333,18524,5.067127679362752,32767,8.963213812874072,26926,7.365443742956244,22270,6.091823224973466,20679,5.656614839210881,13058,3.57193658157627,12497,3.4184784392677776,8019,2.1935487400566784,4996,1.366625452715197,5571,1.523913209983259,9216,2.520980819099931,19975,5.464039915529636,19092,5.222500629151029,9765,2.67115643430022,2622,0.7172321731423632,125081,34.21514776842866,114389,31.29041611501975,105267,28.795148424934077,93373,25.541616972853497,75776,20.728064512599435,55405,15.155701202499097,29987,8.202761699473701,6943,1.8992154760211395,320,0.08753405621874762,0,0.0,42294,11.569266792861598,69559,19.027441926624576,87241,23.86424562056175,100420,27.469281017145736
131.png,Slaty_Backed_Gull,91.35629291752399,91.03819138558954,484068,296271,162245,54.762362836727185,3426,1.1563737254068067,29754,10.042832406816732,25873,8.732883069892091,19765,6.671257058571375,21300,7.1893637919337365,18957,6.398533774821025,13651,4.607605874351522,9760,3.294281249261656,15678,5.291776785443057,18125,6.11770979947413,25357,8.558718200566373,19860,6.703322296141033,12085,4.079035747676958,6404,2.161534541011439,4022,1.3575409000543421,2539,0.8569856651511623,2333,0.7874547289474839,2280,0.7695657016717803,2605,0.8792625670416612,5359,1.8088169277452062,10093,3.4066783451637184,15952,5.38425968117028,6798,2.2945208947213867,3953,1.3342514117142752,342,0.11543485525076704,145062,48.96260518241745,134646,45.44690502951689,122688,41.41073544153832,104244,35.18535394959345,82904,27.9824890049988,63964,21.589693220058663,38592,13.025912087244448,6494,2.191912134498483,0,0.0,0,0.0,59053,19.93208920211563,78818,26.603346260687005,100118,33.79271005262075,119075,40.19124382744177
3O4A0530 2.png,Slaty_Backed_Gull,60.737084710904384,81.03197598285044,334526,206186,67474,32.724821277875314,16759,8.128097930994345,15032,7.2905046899401516,12109,5.872852667009399,6144,2.979833742349141,4090,1.9836458343437477,11177,5.420833616249405,24425,11.846100123189741,26068,12.642953449797755,26440,12.823373070916553,9787,4.746685031961433,6953,3.3721979183843716,9355,4.537165471952509,5136,2.4909547689949854,1974,0.9573879894852221,1590,0.7711483805884007,1366,0.6625086087319216,1734,0.8409882339247088,2980,1.4452969648763738,5290,2.5656446121463143,13737,6.662431008894881,3847,1.8657910818387282,193,0.0936048034299128,0,0.0,0,0.0,0,0.0,54966,26.658454017246562,50044,24.271289030293037,44963,21.80700920528067,33592,16.292085786619847,19310,9.365330332806302,60,0.02909993889012833,0,0.0,0,0.0,0,0.0,0,0.0,43900,21.291455287943894,50044,24.271289030293037,54134,26.254934864636787,65311,31.67576848088619
3O4A1102 2.png,Slaty_Backed_Gull,68.22661838078541,89.45146528096437,443746,241899,127525,52.718283250447506,0,0.0,1,0.00041339567340088214,21332,8.818556504987619,26743,11.055440493759793,15337,6.340249442949331,22309,9.222444077900281,46100,19.057540543780668,26965,11.147214333254789,13654,5.644504524615646,5237,2.16495314160042,4066,1.6808668080479867,3561,1.4721019929805415,3197,1.3216259678626203,2777,1.1479997850342498,2051,0.8478745261452094,2402,0.992976407508919,2935,1.2133163014315893,2429,1.004138090690743,2769,1.1446926196470428,3623,1.4977325247313962,15879,6.564309897932608,13535,5.59531043948094,4864,2.010756555421891,133,0.05498162456231733,0,0.0,85722,35.43710391527043,62090,25.667737361460773,46084,19.050926213006257,17080,7.060798101687067,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21333,8.818969900661019,48076,19.874410394420813,63413,26.214659837370142,85722,35.43710391527043
3O4A1145 2.png,Slaty_Backed_Gull,62.71156097635793,58.81563472260292,586793,353879,270843,76.53548246717098,3,0.00084774739388322,64527,18.23419869503418,80782,22.82757665755809,64673,18.275455734869826,41087,11.610465724159953,17884,5.053704797402502,6657,1.8811514670268652,4647,1.3131607131251077,3885,1.0978328750787698,2940,0.8307924460055556,3029,0.8559422853574244,2861,0.8084684312999642,2723,0.769472051181336,3029,0.8559422853574244,3185,0.9000251498393518,3259,0.9209362522218048,4535,1.2815114770868008,8838,2.497463822379966,11281,3.187812783465535,21307,6.020984573823256,2745,0.7756888654031463,2,0.00056516492925548,0,0.0,0,0.0,0,0.0,257515,72.76922337861247,226389,63.97356158460943,169257,47.829060215497385,94486,26.70008675281664,1770,0.5001709623910997,1,0.00028258246462774,0,0.0,0,0.0,0,0.0,0,0.0,145312,41.06262309998615,209985,59.33807883485598,251072,70.94854455901594,268956,76.00224935641845
3O4A1687.png,Slaty_Backed_Gull,70.57913836113542,60.64136401618386,486654,439203,329189,74.9514461422167,899,0.20468894793523726,96329,21.93268260918072,64843,14.763788043342144,67564,15.38331933069674,44547,10.142690282170204,29870,6.800955366880464,23342,5.314626721584324,12813,2.9173297996598384,6020,1.370664590178118,3709,0.8444842134502725,3162,0.7199404375653172,3176,0.7231280296354989,3078,0.7008148851442272,3422,0.7791385760115482,4933,1.1231708344432985,9155,2.084457528750942,22959,5.227423309950069,28594,6.510429118198191,10570,2.406632012987161,205,0.046675455313374456,13,0.0029599069223115505,0,0.0,0,0.0,0,0.0,0,0.0,306803,69.85448642199621,277278,63.13208243113093,235525,53.62554445210984,168777,38.42801620207512,103768,23.62643242418654,4645,1.057597511856704,2,0.00045537029574023853,0,0.0,0,0.0,0,0.0,162071,36.9011596004581,229635,52.284478931154844,274182,62.42716921332505,304052,69.2281245802055
3O4A1695.png,Slaty_Backed_Gull,98.71240415071401,94.37740507406777,375068,211428,101172,47.851750950678245,357,0.1688518077075884,25543,12.081181300490002,25752,12.180032919007889,6422,3.037440641731464,3931,1.8592617817885995,2599,1.2292600790812949,3513,1.6615585447528236,4333,2.0493974308038667,8613,4.073727226289801,22757,10.763475036419019,27410,12.964224227633048,27984,13.235711447868779,11409,5.396163232873603,5504,2.603250279054808,3474,1.6431125489528349,2464,1.1654085551582571,2155,1.0192595115121934,1681,0.7950697164046389,2268,1.0727056019070322,4618,2.1841950924191686,10755,5.086838072535331,4707,2.2262898007832455,2551,1.2065573150197704,615,0.29087916453828255,13,0.006148665266662883,79421,37.56408801104868,72055,34.08015967610723,67726,32.032654142308495,64373,30.446771477760752,61635,29.15176797775129,57551,27.220141135516585,50485,23.878105075959667,22448,10.617325992772955,15,0.0070946137692264035,0,0.0,51652,24.43006602720548,58074,27.46750666893694,62005,29.32676845072554,64604,30.556028529806838
3O4A1704.png,Slaty_Backed_Gull,109.32251291936268,76.8754552937545,302453,194380,148995,76.65140446547998,35568,18.298178824981996,24238,12.469389854923346,8195,4.215968721061838,3947,2.0305586994546765,2675,1.3761703878999898,2524,1.2984874987138595,3232,1.662722502315053,5252,2.7019240662619612,19657,10.112665912130877,23971,12.332030044243234,19736,10.153307953493158,10852,5.582878897005865,4670,2.4025105463525054,3089,1.5891552628871284,2403,1.2362382961210001,1960,1.0083341907603662,2004,1.030970264430497,3119,1.6045889494803993,2511,1.2917995678567753,4665,2.3999382652536267,6800,3.49830229447474,2787,1.4337894845148678,523,0.2690606029426896,2,0.0010289124395513943,0,0.0,129259,66.49809651198683,105288,54.16606646774359,85631,44.05340055561272,80379,41.35147648935076,77147,39.6887539870357,74623,38.39026648832184,71948,37.01409610042185,68001,34.98353740096718,59806,30.767568679905338,35568,18.298178824981996,68001,34.98353740096718,71948,37.01409610042185,74623,38.39026648832184,77147,39.6887539870357
3O4A2703 2.png,Slaty_Backed_Gull,109.88732227576955,113.56217899404359,667115,490061,204336,41.696033759062644,0,0.0,19073,3.891964469729279,59041,12.047683859764396,37509,7.653945121117575,21575,4.402513156525412,12869,2.6259996204554126,9482,1.9348611703441,7669,1.564907225835151,11067,2.2582902944735452,10011,2.0428069158737383,16040,3.273061924944037,37602,7.672922350482899,41749,8.519143535192558,36146,7.3758164799892265,32759,6.684678029877913,27760,5.66460093743432,14545,2.9679978614907125,8413,1.7167250607577424,5611,1.1449595050412091,6409,1.3077963763694724,12935,2.639467331617901,12555,2.5619259643187275,23299,4.7543060965879755,23507,4.796749792372786,2429,0.49565258202550294,188296,38.422971834118606,178285,36.38016491824487,167218,34.121874623771326,159549,32.55696739793618,150067,30.622106227592077,137198,27.99610660713666,115623,23.59359345061125,78114,15.939648329493675,19073,3.891964469729279,0,0.0,78114,15.939648329493675,115623,23.59359345061125,137198,27.99610660713666,150067,30.622106227592077
3O4A2723 2.png,Slaty_Backed_Gull,89.390498835094,70.1134447937241,375996,323523,233552,72.1902306791171,30124,9.311239077283531,60790,18.790008747446084,15203,4.699202220553098,11700,3.616435307536095,11755,3.633435644451863,19691,6.086429712879764,20752,6.41438166683667,33852,10.463552823137768,29685,9.17554547899222,20199,6.243451006574493,13617,4.208974323309316,8279,2.5590143513753274,4222,1.3050076810613156,3360,1.0385660370360066,2937,0.9078179913020094,3522,1.0886397566788142,4067,1.257097640662333,2550,0.7881974388219695,3468,1.0719485167978782,5060,1.5640309962506531,9359,2.8928391489940437,7580,2.342955524027658,1751,0.5412289079910857,0,0.0,0,0.0,203867,63.01468520012487,170015,52.551132376987105,149263,46.13675071015044,129572,40.050320997270674,117817,36.41688535281881,106117,32.800450045282716,90914,28.10124782472962,30124,9.311239077283531,0,0.0,0,0.0,106117,32.800450045282716,117817,36.41688535281881,129572,40.050320997270674,149263,46.13675071015044
3O4A2740.png,Slaty_Backed_Gull,47.61440319790177,94.0314019393043,632915,362398,104527,28.84315034851186,7945,2.192341017334533,31442,8.67609644644838,28868,7.9658276259802765,23614,6.51604037549876,16145,4.455046661405416,15981,4.409792548523998,21427,5.912560223842295,25517,7.0411536487508215,27103,7.4787940330796525,27382,7.555781212920601,31347,8.64988217374268,15312,4.225188880733337,8259,2.278986087119686,6847,1.8893592127991874,4323,1.192887377965662,4252,1.1732956583645604,3749,1.0344979828807004,3786,1.0447077522502883,4673,1.289466277407712,4849,1.3380316668414285,6997,1.9307501697029235,14156,3.906202572861881,16807,4.637718751207236,11448,3.1589578308931063,169,0.04663381144487552,88542,24.432254041137092,60923,16.811075116308587,32693,9.021297027025534,5018,1.384665478286304,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68255,18.83426508976319,91869,25.35030546526195,108014,29.805352126667366,123995,34.21514467519137
